file,line,type,commit,author,date,time,timezone,datetime,depth,length
CV\index.html,56,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,6,59
CV\index.html,57,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,6,9
CV\index.html,58,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,5,3
CV\index.html,59,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,4,3
CV\index.html,60,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,3,8
CV\index.html,61,html,3abedb81,jocelynmiao,2026-04-02,13:03:29,-07:00,2026-04-02T13:03:29-07:00,0,0
CV\index.html,62,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,3,7
CV\index.html,63,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,4,23
CV\index.html,64,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,4,33
CV\index.html,65,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,4,12
CV\index.html,66,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,4,2
CV\index.html,67,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,5,2
CV\index.html,68,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,6,65
CV\index.html,69,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,5,3
CV\index.html,70,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,4,3
CV\index.html,71,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,3,8
CV\index.html,72,html,3abedb81,jocelynmiao,2026-04-02,13:03:29,-07:00,2026-04-02T13:03:29-07:00,2,8
CV\index.html,73,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,1,5
CV\index.html,74,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,0,5
contact\index.html,1,html,3abedb81,jocelynmiao,2026-04-02,13:03:29,-07:00,2026-04-02T13:03:29-07:00,0,13
contact\index.html,2,html,3abedb81,jocelynmiao,2026-04-02,13:03:29,-07:00,2026-04-02T13:03:29-07:00,0,14
contact\index.html,3,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,1,4
contact\index.html,4,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,2,43
contact\index.html,5,html,1d2adb4c,jocelynmiao,2026-04-16,21:41:41,-07:00,2026-04-16T21:41:41-07:00,2,48
contact\index.html,6,html,3abedb81,jocelynmiao,2026-04-02,13:03:29,-07:00,2026-04-02T13:03:29-07:00,2,20
contact\index.html,7,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,2,22
contact\index.html,8,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,2,70
contact\index.html,9,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,1,5
contact\index.html,10,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,1,4
contact\index.html,11,html,1d2adb4c,jocelynmiao,2026-04-16,21:41:41,-07:00,2026-04-16T21:41:41-07:00,2,8
contact\index.html,12,html,3abedb81,jocelynmiao,2026-04-02,13:03:29,-07:00,2026-04-02T13:03:29-07:00,2,2
contact\index.html,13,html,64073e91,jocelynmiao,2026-04-02,14:06:43,-07:00,2026-04-02T14:06:43-07:00,4,37
contact\index.html,14,html,64073e91,jocelynmiao,2026-04-02,14:06:43,-07:00,2026-04-02T14:06:43-07:00,4,50
contact\index.html,15,html,1d2adb4c,jocelynmiao,2026-04-16,21:41:41,-07:00,2026-04-16T21:41:41-07:00,4,48
contact\index.html,16,html,64073e91,jocelynmiao,2026-04-02,14:06:43,-07:00,2026-04-02T14:06:43-07:00,4,38
contact\index.html,17,html,3abedb81,jocelynmiao,2026-04-02,13:03:29,-07:00,2026-04-02T13:03:29-07:00,4,74
contact\index.html,18,html,3abedb81,jocelynmiao,2026-04-02,13:03:29,-07:00,2026-04-02T13:03:29-07:00,2,3
contact\index.html,19,html,1d2adb4c,jocelynmiao,2026-04-16,21:41:41,-07:00,2026-04-16T21:41:41-07:00,2,8
contact\index.html,20,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,0,0
contact\index.html,21,html,3abedb81,jocelynmiao,2026-04-02,13:03:29,-07:00,2026-04-02T13:03:29-07:00,2,14
contact\index.html,22,html,1d2adb4c,jocelynmiao,2026-04-16,21:41:41,-07:00,2026-04-16T21:41:41-07:00,2,44
contact\index.html,23,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,3,47
contact\index.html,24,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,3,4
contact\index.html,25,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,4,4
contact\index.html,26,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,4,31
contact\index.html,27,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,3,6
contact\index.html,28,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,3,19
contact\index.html,29,html,3abedb81,jocelynmiao,2026-04-02,13:03:29,-07:00,2026-04-02T13:03:29-07:00,2,5
contact\index.html,30,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,1,5
contact\index.html,31,html,cbe69839,jocelynmiao,2026-05-08,16:52:43,-07:00,2026-05-08T16:52:43-07:00,0,5
